SURVEY_ID,SURVEY_NM,DOMAIN_ID,INSTITUTION_ID,COLLECTION_GRADE,REGION_STAT,LABEL
106001,수질오염실태보고,환경,환경부,2,False,survey
344002,상장기업의부가가치분석,기업경영,한국생산성본부,1,False,survey
303003,중소기업금융실태조사,금융,중소기업은행,1,False,survey
101020,기계수주동향조사,광업·제조업,통계청,1,False,survey
123013,등록어선통계,수산,해양수산부,2,False,survey
101019,운수업조사,교통·물류,통계청,1,False,survey
101018,사회조사,사회일반,통계청,1,False,survey
118011,산재보험통계,노동,고용노동부,2,False,survey
118006,산업재해현황,범죄·안전,고용노동부,2,False,survey
117014,국민기초생활보장수급자현황,복지,보건복지부,2,False,survey
313001,고속도로교통량통계,교통·물류,한국도로공사,2,False,survey
101049,양곡소비량조사,농림,통계청,1,False,survey
117107,결핵환자신고현황,보건,질병관리청,2,False,survey
920019,가축동향조사,농림,통계청,1,False,survey
133001,국세통계,정부·재정,국세청,2,False,survey
156001,화재발생총괄표,범죄·안전,소방청,2,False,survey
132002,경찰접수교통사고현황,범죄·안전,경찰청,2,False,survey
132001,운전면허소지자현황,교통·물류,경찰청,2,False,survey
123016,항만시설및능력현황,교통·물류,해양수산부,2,False,survey
367001,생명보험성향조사,금융,생명보험협회,1,False,survey
314001,국민여행조사,문화.여가,문화체육관광부,1,False,survey
360002,SITC에의한무역통계,무역·국제수지,한국무역협회,2,False,survey
123020,해양사고현황,범죄·안전,해양수산부,2,False,survey
116007,한국수문통계,환경,환경부,2,False,survey
138001,지식재산권통계,과학·기술,특허청,2,False,survey
135001,범죄분석통계,범죄·안전,검찰청,2,False,survey
116006,도로현황,교통·물류,국토교통부,2,False,survey
101016,건설경기동향조사,건설,통계청,2,False,survey
363001,철강통계조사,광업·제조업,한국철강협회,2,False,survey
310002,한국전력통계,에너지,한국전력공사,1,False,survey
301011,자금순환표,국민계정,한국은행,2,False,survey
301010,산업연관표,국민계정,한국은행,2,False,survey
301009,국민계정,국민계정,한국은행,2,False,survey
301008,국제수지통계,무역·국제수지,한국은행,2,False,survey
301006,통화금융통계,금융,한국은행,2,False,survey
365001,종합건설업조사,건설,대한건설협회,1,False,survey
134001,무역통계,무역·국제수지,관세청,2,False,survey
118005,직종별사업체노동력조사,노동,고용노동부,2,False,survey
344001,노동생산성지수,노동,한국생산성본부,2,False,survey
343001,증권·파생상품시장통계,금융,한국거래소,2,False,survey
110001,한국도시통계,사회일반,행정안전부,2,False,survey
101015,국내인구이동통계,인구,통계청,2,False,survey
136006,임산물생산조사,농림,산림청,1,False,survey
301004,수출입물가조사,물가,한국은행,2,False,survey
116005,건축허가·착공·준공통계,건설,국토교통부,2,False,survey
136005,목재수급통계,농림,산림청,2,False,survey
123011,등록선박통계,교통·물류,해양수산부,2,False,survey
123010,입항선박톤급별통계,교통·물류,해양수산부,4,False,survey
123009,화물수송실적,교통·물류,해양수산부,4,False,survey
120002,우편물통계,정보통신,과학기술정보통신부,4,False,survey
117052,법정감염병발생보고,보건,질병관리청,2,False,survey
116015,자동차등록현황보고,교통·물류,국토교통부,4,False,survey
116013,교통부문수송실적보고,교통·물류,국토교통부,4,False,survey
116004,도로교통량조사,교통·물류,국토교통부,2,False,survey
115002,광산물생산량현황,광업·제조업,한국지질자원연구원,2,False,survey
114022,우유및유제품생산소비상황,농림,농림축산식품부,4,False,survey
114021,도축검사보고,농림,농림축산식품부,4,False,survey
114020,배합사료생산실적및원료사용실적,농림,농림축산식품부,4,False,survey
114019,특용작물생산실적,농림,농림축산식품부,1,False,survey
114018,시설채소온실현황및생산실적,농림,농림축산식품부,1,False,survey
114017,과실류가공현황,농림,농림축산식품부,1,False,survey
114016,기능성양잠산업현황,농림,농림축산식품부,4,False,survey
114010,농업기계보유현황,농림,농림축산식품부,2,False,survey
113005,주요관광지점입장객통계,문화.여가,문화체육관광부,1,False,survey
112002,학생건강검사통계,보건,교육부,1,False,survey
111001,출입국자및체류외국인통계,인구,법무부,4,False,survey
106007,하수도통계,환경,환경부,2,False,survey
106006,상수도통계,환경,환경부,2,False,survey
136001,산림기본통계,농림,산림청,1,False,survey
101014,건설업조사,건설,통계청,1,False,survey
311001,농업생산기반정비통계조사,농림,한국농어촌공사,2,False,survey
117002,국민건강영양조사,보건,질병관리청,2,False,survey
101013,통계인력및예산조사,정부·재정,통계청,1,False,survey
123004,수산물가공업통계,수산,해양수산부,2,False,survey
123022,어업생산동향조사,수산,통계청,2,False,survey
101011,광업제조업동향조사,광업·제조업,통계청,2,False,survey
307001,어업경영조사,수산,수산업협동조합중앙회,1,False,survey
920013,국민대차대조표,국민계정,통계청,1,False,survey
118002,사업체노동력조사,노동,고용노동부,2,False,survey
101045,농림어업조사,농림,통계청,1,False,survey
101009,광업제조업조사,광업·제조업,통계청,1,False,survey
142001,중소기업실태조사,기업경영,중소벤처기업부,1,False,survey
114004,농작물생산조사,농림,통계청,1,False,survey
301002,생산자물가조사,물가,한국은행,2,False,survey
301001,기업경영분석,기업경영,한국은행,2,False,survey
388001,상용자가발전업체조사,에너지,한국전력거래소,1,False,survey
306001,농가판매및구입가격조사,물가,통계청,1,False,survey
302001,설비투자계획조사,경제일반·경기,한국산업은행,1,False,survey
101007,소비자물가조사,물가,통계청,2,False,survey
101044,어가경제조사,소득·소비·자산,통계청,1,False,survey
334001,교육기본통계,교육·훈련,한국교육개발원,2,False,survey
101043,농축산물생산비조사,농림,통계청,1,False,survey
101042,농가경제조사,소득·소비·자산,통계청,1,False,survey
101006,가계동향조사,소득·소비·자산,통계청,2,False,survey
101041,농림어업총조사,농림,통계청,1,False,survey
101004,경제활동인구조사,노동,통계청,2,False,survey
101003,인구동향조사,인구,통계청,2,False,survey
101002,주택총조사,주거,통계청,1,False,survey
101001,인구총조사,인구,통계청,2,False,survey
