통계표ID,통계표명,승인번호,기관코드,주기,시작연도,마지막연도,지역,연령대,대상,구분
DT_1L9V053,"가구원수별 가구당 월평균 가계수지 (전국,1인이상)",101006,101,"분기,년",2019,2024,전국,,"가구원수별가구,월평균가계수지",가구원수별
DT_1L9V054,"가구원수별 가구당 월평균 가계수지 (전국,1인이상,실질)",101006,101,"분기,년",2019,2024,전국,,"가구,월평균가계수지",가구원수별
DT_1L9V055,"가구원수별 가구당 월평균 가계수지 (도시,1인이상)",101006,101,"분기,년",2019,2024,,,"가구원수,가구",가구원수별
DT_1L9V056,"가구원수별 가구당 월평균 가계수지 (도시,1인이상,실질)",101006,101,"분기,년",2019,2024,,,"가구원수,가구",가구원수별
DT_1J22001,"지출목적별 소비자물가지수(품목포함, 2020=100)",101007,101,"월,분기,년",1965,2024,,,소비자물가지수,지출목적별
DT_1J22002,품목성질별 소비자물가지수(2020=100),101007,101,"월,분기,년",1985,2024,,,소비자물가지수,품목성질별
DT_1J22003,소비자물가지수(2020=100),101007,101,"월,분기,년",1965,2024,,,소비자물가지수,
DT_1J22004,신선식품지수(2020=100),101007,101,"월,분기,년",1990,2024,,,신선식품지수,
DT_1J22005,생활물가지수(2020=100),101007,101,"월,분기,년",1995,2024,,,생활물가지수,
DT_1J22006,자가주거비포함 소비자물가지수(2020=100),101007,101,"월,분기,년",1995,2024,,,소비자물가지수,
DT_1J22007,농산물 및 석유류제외지수(2020=100),101007,101,"월,분기,년",1975,2024,,,농산물및석유류제외지수,
DT_1J22009,식료품 및 에너지제외지수(2020=100),101007,101,"월,분기,년",1990,2024,,,식료품및에너지제외지수,
DT_1J22010,특수분류 소비자물가지수(2020=100),101007,101,"월,분기,년",2015,2024,,,소비자물가지수,
DT_1J22017,연쇄방식 소비자물가지수(2020=100),101007,101,년,2006,2023,,,소비자물가지수,
DT_1J22041,연도별 소비자물가 등락률,101007,101,년,1966,2023,,,소비자물가,연도별
DT_1J22042,월별 소비자물가 등락률,101007,101,월,1965,2024,,,소비자물가,월별
DT_1J22112,품목별 소비자물가지수(품목성질별: 2020=100),101007,101,"월,분기,년",1975,2024,,,소비자물가지수,품목별
DT_1J22135,"연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)",101007,101,년,1975,2023,,,소비자물가지수,"연도별,지출목적별"
DT_1J22136,"연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)",101007,101,년,1985,2023,,,소비자물가지수,"연도별,품목성질별"
INH_1J22003,소비자물가지수(시도),101007,101,"월,분기,년",1965,2024,,,소비자물가지수,행정구역별
DT_1K70001,"시도/도소매업/종사자규모/종사상지위별 사업체수,종사자수,매출액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액","시도별,종사상지위별"
DT_1K70002,"시도/도소매업/매출액규모별 사업체수,종사자수,매출액,재고액,영업비용",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고액,영업비용",도소매업매출액규모별
DT_1K70003,"시도/도소매업/사업장면적규모별 사업체수,종사자수,매출액,재고액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고액",사업장면적규모별
DT_1K70004,"시도/도소매업/조직형태별/본·지점별 사업체수,종사자수,매출액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액","시도별,도소매업별,조직형태별,본지점별"
DT_1K70005,시도/도소매업/종사상지위별 종사자수,101008,101,5년,1996,1996,,,종사자수,"시도별,도소매업별,종사상지위별"
DT_1K70006,시도/도소매업/소유형태별 사업장면적,101008,101,5년,1996,1996,,,사업장면적,"시도별,소유형태별"
DT_1K70007,도소매업/자본금규모별 영업비용,101008,101,5년,1996,1996,,,영업비용,자본금규모별
DT_1K70008,"도소매업/종사자규모별 인건비,기타비용",101008,101,5년,1996,1996,,,"도소매업,종사자규모,인건비,기타비용",종사자규모별
DT_1K70009,"도소매업/매출액규모별 인건비,기타비용",101008,101,5년,1996,1996,,,"도소매업,인건비,기타비용",매출액규모별
DT_1K70010,"도소매업/사업장면적규모별 인건비,기타비용",101008,101,5년,1996,1996,,,"도소매업,사업장면적,인건비,기타비용",사업장면적규모별
DT_1K70011,"도소매업/조직형태별 인건비,기타비용",101008,101,5년,1996,1996,,,"인건비,기타비용",조직형태별
DT_1K71001,시도/산업(세세분류)별 도소매업 및 숙박·음식점업총괄,101008,101,5년,2001,2001,,,"도소매업,숙박음식점업","시도별,산업별"
DT_1K71002,산업(세세분류)/조직형태별 총괄(도소매업및음식숙박업),101008,101,5년,2001,2001,,,사업체수,산업조직형태별
DT_1K71003,산업(세세분류)/종사자규모별 총괄(도소매업및음식숙박업),101008,101,5년,2001,2001,,,종사자규모,"산업별,종사자규모별"
DT_1K71004,산업(세세분류)/매출액규모별 총괄(도소매업및음식숙박업),101008,101,5년,2001,2001,,,매출액규모,"산업별,매출액규모별"
DT_1K71005,산업(세세분류)/건물연면적규모별 총괄(도소매업및음식숙박업),101008,101,5년,2001,2001,,,건물연면적규모,산업건물연면적규모별
DT_1K71006,산업(세세분류)/자본금(출자금)규모별 총괄(도소매업및음식숙박업),101008,101,5년,2001,2001,,,도소매업및음식숙박업,산업자본금규모별
DT_1K71007,산업(세세분류)/조직형태/본·지점별 총괄(도소매업및음식숙박업),101008,101,5년,2001,2001,,,사업체수,"산업별,조직형태별,본지점별"
DT_1K71008,산업(세세분류)/종사자규모/종사상지위별 종사자수(도소매업및음식숙박업),101008,101,5년,2001,2001,,,종사자수,"산업별,종사자규모별,종사상지위별"
DT_1K71009,산업세세분류/매출액규모/건물소유형태별사업체수(도소매업및음식숙박),101008,101,5년,2001,2001,,,사업체수,"산업세세분류별,건물소유형태별"
DT_1K71010,산업(세세분류)/조직형태별 정보기술기반 활용현황(도소매업및음식숙박업),101008,101,5년,2001,2001,,,정보기술기반,산업조직형태별
DT_1K72002,시군구/산업(소분류)별 총괄,101008,101,5년,2001,2001,,,사업체수,"행정구역별,산업별"
DT_1K72003,시도/산업(세분류)/조직형태별 총괄,101008,101,5년,2001,2001,,,사업체,"시도별,산업별,조직형태별"
DT_1K72004,시도/산업(세분류)/종사자규모별 총괄,101008,101,5년,2001,2001,,,종사자규모,"시도별,산업별,종사자규모별"
DT_1K72005,시도/산업(세분류)/매출액규모별 총괄,101008,101,5년,2001,2001,,,매출액규모,"시도별,산업별,매출액규모별"
DT_1K72006,시도/산업(세분류)/건물연면적규모별 총괄,101008,101,5년,2001,2001,,,건물연면적규모,"시도별,산업별,건물연면적규모별"
DT_1K72007,시도/산업(세분류)/조직형태/본·지점별 총괄,101008,101,5년,2001,2001,,,사업체,"시도별,산업별,조직형태별,본지점별"
DT_1K72008,시도/산업(세분류)/종사자규모/종사상지위별 종사자수,101008,101,5년,2001,2001,,,종사자수,"시도별,산업별,종사자규모별,종사상지위별"
DT_1K72009,"시도/산업(세분류)/매출액규모/건물소유형태별 사업체수, 건물연면적",101008,101,5년,2001,2001,,,사업체수,"시도별,산업별,매출액규모별,건물소유형태별"
DT_1K72010,시도/산업(세분류)/조직형태별 정보기술기반 활용현황,101008,101,5년,2001,2001,,,정보기술기반,"시도별,산업별,조직형태별"
DT_1K7A001,"시도/도소매업/종사자규모/종사상지위별 사업체수,종사자수,매출액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액","시도별,종사상지위별"
DT_1K7A002,"시도/도소매업/매출액규모별 사업체수,종사자수,매출액,재고액,영업",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고액,영업",도소매업매출액규모별
DT_1K7A003,"시도시도/도소매업/사업장면적규모별 사업체수,종사자수,매출액,재고",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고",사업장면적규모별
DT_1K7A004,"시도/도소매업/조직형태별/본·지점별 사업체수,종사자수,매출액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액","행정구역별,조직형태별,본지점별"
DT_1K7A005,시도/도소매업/종사상지위별 종사자수,101008,101,5년,1996,1996,,,종사자수,"시도별,도소매업별,종사상지위별"
DT_1K7A006,시도/도소매업/소유형태별 사업장면적,101008,101,5년,1996,1996,,,사업장면적,"시도별,소유형태별"
DT_1K7A007,도소매업/자본금규모별 영업비용,101008,101,5년,1996,1996,,,영업비용,자본금규모별
DT_1K7A008,도소매업/자본금규모별 영업비용,101008,101,5년,1996,1996,,,영업비용,자본금규모별
DT_1K7A009,"도소매업/매출액규모별 인건비,기타비용",101008,101,5년,1996,1996,,,"인건비,기타비용",매출액규모별
DT_1K7A010,"도소매업/사업장면적규모별 인건비,기타비용",101008,101,5년,1996,1996,,,"인건비,기타비용",사업장면적규모별
DT_1K7A011,"도소매업/조직형태별 인건비,기타비용",101008,101,5년,1996,1996,,,"인건비,기타비용",조직형태별
DT_1K7A012,시도/산업(세세분류)별 도소매업 총괄,101008,101,5년,1996,1996,,,도소매업,"시도별,산업별"
DT_1K7A013,시군구/산업(소분류)별 도소매업 총괄,101008,101,5년,1996,1996,,,도소매업,"행정구역별,산업별"
DT_1K80001,"시도/숙박음식점업/종사자규모/종사상지위별 사업체수,종사자수,매출액",101008,101,5년,1996,1996,,,"숙박음식점업,종사자규모,사업체수,종사자수,매출액","시도별,종사상지위별"
DT_1K80002,"시도/숙박음식점/매출액규모별 사업체수,종사자수,매출액,재고액,영업비용",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고액,영업비용",매출액규모별
DT_1K80003,"시도/숙박음식점업/사업장면적규모별 사업체수,종사자수,매출액,재고액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고액",사업장면적규모별
DT_1K80004,"시도/숙박음식점업/조직형태/본·지점별 사업체수,종사자수,매출액",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액","시도별,조직형태별,본지점별"
DT_1K80005,시도/숙박음식점업/종사상지위별 종사자수,101008,101,5년,1996,1996,,,숙박음식점업종사자수,"시도별,숙박음식점업별,종사상지위별"
DT_1K80006,시도/숙박음식점업/소유형태별 사업장면적,101008,101,5년,1996,1996,,,사업장면적,"행정구역별,소유형태별"
DT_1K80007,"숙박음식점업/자본금규모별 사업체수,종사자수,매출액,재고액,영업비용",101008,101,5년,1996,1996,,,"사업체수,종사자수,매출액,재고액,영업비용",자본금규모별
DT_1K80008,"숙박음식점업/종사자규모별 인건비,임차료,기타경비",101008,101,5년,1996,1996,,,"숙박음식점업,종사자규모,인건비,임차료,기타경비",종사자규모별
DT_1K80009,"숙박음식점업/매출액규모별 인건비,임차료,기타경비",101008,101,5년,1996,1996,,,"인건비,임차료,기타경비",매출액규모별
DT_1K80010,"숙박음식점업/사업장면적규모별 인건비,임차료,기타경비",101008,101,5년,1996,1996,,,"숙박음식점업,인건비,임차료,기타경비",사업장면적규모별
DT_1K80011,"숙박음식점업/조직형태별/본지점별 인건비,임차료,기타경비",101008,101,5년,1996,1996,,,"인건비,임차료,기타경비","숙박음식점업별,조직형태별,본지점별"
DT_1K81001,시도/산업(세세분류)별 서비스업총괄,101008,101,5년,2001,2001,,,서비스업,"시도별,산업별"
DT_1K81002,산업(세세분류)/조직형태별 총괄(서비스업),101008,101,5년,2001,2001,,,서비스업,산업조직형태별
DT_1K81003,산업(세세분류)/종사자규모별 총괄(서비스업),101008,101,5년,2001,2001,,,종사자규모,"산업별,종사자규모별"
DT_1K81004,산업(세세분류)/매출액규모별 총괄(서비스업),101008,101,5년,2001,2001,,,매출액규모,"산업별,매출액규모별"
DT_1K81005,산업(세세분류)/건물연면적규모별 총괄(서비스업),101008,101,5년,2001,2001,,,총괄,"산업별,건물연면적규모별"
DT_1K81006,산업(세세분류)/자본금(출자금)규모별 총괄(서비스업),101008,101,5년,2001,2001,,,"출자금,서비스업","산업별,자본금규모별"
DT_1K81007,산업(세세분류)/조직형태/본·지점별 총괄(서비스업),101008,101,5년,2001,2001,,,서비스업,"산업별,조직형태별,본지점별"
DT_1K81008,산업(세세분류)/종사자규모/종사상지위별 종사자수(서비스업),101008,101,5년,2001,2001,,,종사자수,"산업별,종사자규모별,종사상지위별"
DT_1K81009,산업세세분류/매출액규모/건물소유형태별사업체수(서비스업),101008,101,5년,2001,2001,,,사업체수,"산업세세분류별,건물소유형태별"
DT_1K81010,산업(세세분류)/조직형태별 정보기술기반 활용현황(서비스업),101008,101,5년,2001,2001,,,정보기술기반,산업조직형태별
DT_1K82002,시·군·구/산업(소분류)별 총괄,101008,101,5년,2001,2001,,,사업체수,"행정구역별,산업별"
DT_1K82003,시도/산업(세분류)/조직형태별 총괄,101008,101,5년,2001,2001,,,사업체,"시도별,산업별,조직형태별"
DT_1K82004,시도/산업(세분류)/종사자규모별 총괄,101008,101,5년,2001,2001,,,종사자규모,"시도별,산업별,종사자규모별"
DT_1K82005,시도/산업(세분류)/영업수익규모별 총괄,101008,101,5년,2001,2001,,,영업수익규모,"시도별,산업별"
DT_1K82006,시도/산업(세분류)/건물연면적규모별 총괄,101008,101,5년,2001,2001,,,건물연면적규모,"시도별,산업별,건물연면적규모별"
DT_1K82007,시도/산업(세분류)/조직형태/본·지점별 총괄,101008,101,5년,2001,2001,,,사업체수,"시도별,산업별,조직형태별,본지점별"
DT_1K82008,시도/산업(세분류)/종사자규모/종사상지위별 종사자수,101008,101,5년,2001,2001,,,종사자수,"시도별,산업별,종사자규모별,종사상지위별"
DT_1K82009,"시도/산업(세분류)/영업수익규모/건물소유형태별 사업체수,건물연면적",101008,101,5년,2001,2001,,,"사업체수,건물연면적","시도별,산업별,건물소유형태별"
DT_1K82010,시도/산업(세분류)/조직형태별 정보기술기반 활용현황,101008,101,5년,2001,2001,,,정보기술기반,"시도별,산업별,조직형태별"
